iteration,max_iter,r-residual,s_residual,rho,mze,mae,time
0,19,,,10,0.019310344010591507,0.0354858934879303,269.78015650000003
1,19,,,10,0.019310344010591507,0.0354858934879303,294.25423329999995
2,19,,,10,0.019310344010591507,0.0354858934879303,295.7635163
